"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124"
"0.067","0.05","0.05","0.051","0.025","0.059","0.067","0.14","0.089","0.072","0.142","0.074","0.085","0.15","0.075","0.093","0.076","0.066","0.04","0.04","0.068","0.042","0.084","0.522","0.107","0.434","0.63","0.641","0.455","0.12","0.141","0.108","0.081","0.061","0.025","0.051","0.042","1.609","0.721","0.352","0.053","0.329","0.039","0.055","0.028","0.06","0.275","0.053","0.083","0.058","0.064","0.039","0.042","0.068","0.068","0.225","0.026","0.078","0.088","0.147","0.115","0.053","0.07","0.032","0.061","0.044","0.047","0.057","0.053","0.103","0.087","0.185","0.246","0.159","0.092","0.11","0.103","0.147","0.133","0.402","0.066","0.09","0.034","0.051","0.031","1.624","0.242","0.358","0.053","0.279","0.071","0.028","0.053","0.037","0.284","0.052","0.03","0.054","0.032","0.046","0.043","0.041","0.083","0.481","0.604","0.487","0.713","0.4","0.048","0.052","0.046","0.031","0.063","0.047","0.042","0.054","0.042","0.068","0.077","0.326","0.12","0.114","0.132","0.448","0.644"
