"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124"
"0.105","0.251","0.27","0.265","0.249","0.236","0.275","0.149","0.083","0.09","0.06","0.089","0.058","0.087","0.079","0.068","0.074","0.275","1.623","0.457","1.108","0.786","0.204","0.201","0.122","0.056","0.082","0.051","0.185","0.098","0.061","0.074","0.183","0.079","0.078","0.227","0.116","0.067","0.07","0.083","0.09","0.13","0.058","0.175","0.125","0.254","0.1","0.138","0.115","0.269","0.161","0.187","0.164","0.221","0.246","0.146","0.08","0.054","0.089","0.077","0.094","0.072","0.085","0.061","0.062","0.317","1.497","0.648","0.935","0.154","0.137","0.107","0.12","0.056","0.082","0.072","0.158","0.175","0.043","0.082","0.068","0.16","0.077","0.107","0.145","0.075","0.086","0.063","0.125","0.081","0.061","0.211","0.2","0.204","0.403","0.202","0.093","0.289","0.135","0.149","0.179","0.281","0.259","0.149","0.097","0.06","0.077","0.072","0.063","0.079","0.055","0.079","0.083","0.298","1.461","0.336","0.287","0.143","0.135","0.102","0.099","0.084","0.202","0.088","0.062"
