"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124"
"0.07","0.056","0.064","0.051","0.083","0.09","0.094","0.052","0.074","0.054","0.059","0.1","0.103","0.051","0.07","0.08","0.119","0.275","0.388","0.201","0.163","0.116","0.141","0.055","0.067","0.078","0.061","0.151","0.243","0.13","0.121","0.596","0.477","0.129","0.097","0.128","0.171","0.16","0.141","0.1","0.074","0.054","0.072","0.076","0.054","0.075","0.068","0.057","0.072","0.057","0.056","0.068","0.059","0.107","0.087","0.054","0.074","0.054","0.101","0.085","0.454","0.561","0.088","0.121","0.06","0.033","0.057","0.034","0.056","0.046","0.046","0.056","0.035","0.063","0.035","0.06","0.042","0.055","0.048","0.603","0.53","0.251","0.125","0.109","0.133","0.058","0.071","0.068","0.065","0.077","0.054","0.077","0.05","0.072","0.048","0.073","0.056","0.064","0.055","0.056","0.073","0.095","0.088","0.052","0.074","0.07","0.098","0.419","0.493","0.092","0.112","0.069","0.056","0.044","0.05","0.044","0.053","0.045","0.048","0.045","0.047","0.049","0.045","0.05","0.044"
