"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124"
"0.847","0.662","0.136","0.104","0.135","0.13","0.176","0.116","0.097","0.043","0.061","0.028","0.06","0.031","0.059","0.043","0.058","0.031","0.055","0.029","0.051","0.036","0.048","0.045","0.037","0.108","0.127","0.086","0.041","0.059","0.034","0.059","0.036","0.051","0.035","0.056","0.056","0.115","0.034","0.062","0.028","0.064","0.029","0.059","0.612","0.363","0.781","0.491","0.256","0.122","0.097","0.128","0.094","0.218","0.081","0.09","0.06","0.105","0.038","0.06","0.046","0.073","0.043","0.074","0.036","0.053","0.037","0.052","0.036","0.05","0.058","0.049","0.039","0.046","0.99","0.232","0.042","0.044","0.044","0.043","0.044","0.043","0.048","0.049","0.108","0.139","0.154","0.147","0.089","0.129","0.101","0.07","0.695","0.302","0.036","0.059","0.04","0.199","0.06","0.081","0.103","0.059","0.082","0.06","0.124","0.036","0.05","0.026","0.058","0.027","0.059","0.027","0.059","0.055","0.114","0.053","0.069","0.037","0.058","0.04","0.696","0.66","0.057","0.039","0.045"
