"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124"
"0.096","0.099","0.076","0.285","0.088","0.091","0.09","0.101","0.076","0.104","0.094","0.085","0.117","0.042","0.057","0.057","0.036","0.072","0.042","0.033","0.07","0.029","0.052","0.051","0.029","0.067","0.036","0.041","0.057","0.051","0.071","0.19","0.083","0.085","0.09","0.091","0.077","0.081","0.107","0.068","0.072","0.115","0.072","0.086","0.098","0.111","0.095","0.081","0.084","0.11","0.08","0.303","0.118","0.079","0.089","0.101","0.099","0.099","0.084","0.089","0.102","0.051","0.052","0.067","0.037","0.068","0.053","0.03","0.067","0.042","0.048","0.053","0.064","0.044","0.03","0.074","0.035","0.047","0.044","0.227","0.213","0.088","0.092","0.075","0.092","0.094","0.071","0.106","0.096","0.077","0.124","0.073","0.089","0.108","0.076","0.1","0.098","0.081","0.255","0.105","0.113","0.09","0.125","0.103","0.095","0.118","0.096","0.116","0.107","0.079","0.036","0.061","0.061","0.049","0.046","0.05","0.052","0.032","0.048","0.061","0.039","0.061","0.042","0.029","0.06"
